,YEAR,FILM,FILM_ID,COUNTRY,COUNTRY_ID,VOTER,VOTER_ID,DIRECTOR,DIRECTOR_ID,GENDER,GENDER_ID,ROLE,ROLE_ID,name_imdb,name_wikidata,title_imdb,title_wikidata
28766,1971.0,Viva Didou!,4ce2b7764d9df,Algeria,67ba6d72-d3b4-4f52-939c-c890c7d06b9c,,,Mohamed Zinet,d894ae7a-980e-40a5-ba69-7876a3833558,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0956943,Q3318880,tt0281256,Q2835688
28767,1994.0,Viva l'Amour,4ce2b7db816ac,Taiwan,3fde9572-df67-43da-a4aa-94646c4df17e,,,Tsai Ming Liang,8661e9c7-1abe-4238-9dc7-4cbb595a11d1,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0158857,,tt0109066,Q711684
28771,1962.0,Vivre Sa Vie,4ce2b6ba057c9,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Jean-Luc Godard,41c14f8c-61f3-47be-a203-b84ed6214727,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0000419,Q53001,tt0056663,Q1148491
28794,2005.0,Volver,4ce2b8af4478d,SpainW,58ec0885-ed9a-4489-9d46-08d7f04bd408,,,Pedro Almodóvar,da2619be-b531-4da1-a200-d9d1a5c52a36,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0000264,Q55171,tt0441909,Q209667
28800,1953.0,The Wages of Fear,4ce2b6b4e4421,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Henri-Georges Clouzot,1d0fdfd6-6e92-4a37-a711-49a801c17124,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0167241,Q55384,tt0046268,Q465773
28803,1953.0,The Wages of Fear,4ce2b6b4e4421,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Henri-Georges Clouzot,1d0fdfd6-6e92-4a37-a711-49a801c17124,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0167241,Q55384,tt0046268,Q465773
28806,1950.0,Wagon Master,4ce2b6ba21ec0,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,John Ford,a40f10b2-69dc-4023-8d8b-f8bf98067954,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0000406,Q51114,tt0043117,Q977899
28828,2002.0,Waiting for Happiness,4ce2b880223d5,Switzerland,66e5234f-387e-410e-ad3e-ee7b5d4d4a1b,,,Abderrahmane Sissako,91b3c168-25dc-4b52-92d4-3945a6eb68bc,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0803066,Q308097,tt0308363,Q3625296
28830,2002.0,Waiting for Happiness,4ce2b880223d5,Czech Republic,ed3528f8-4230-4361-844b-fccb0e8b8e96,,,Abderrahmane Sissako,91b3c168-25dc-4b52-92d4-3945a6eb68bc,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0803066,Q308097,tt0308363,Q3625296
28832,2002.0,Waiting for Happiness,4ce2b880223d5,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Abderrahmane Sissako,91b3c168-25dc-4b52-92d4-3945a6eb68bc,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0803066,Q308097,tt0308363,Q3625296
28834,2002.0,Waiting for Happiness,4ce2b880223d5,Netherlands,2d68dc51-e6e7-428e-aca3-f2a3469280d6,,,Abderrahmane Sissako,91b3c168-25dc-4b52-92d4-3945a6eb68bc,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0803066,Q308097,tt0308363,Q3625296
28836,1971.0,Wake in Fright,4ce2b6b26303c,Australia,58c55449-9314-4f70-a731-4933ada7cdac,,,Ted Kotcheff,425e3d70-880f-4e75-aa98-5f71ba2c4027,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0467646,Q725520,tt0067541,Q7961003
28837,1971.0,Wake in Fright,4ce2b6b26303c,Great Britain,ec456141-205d-4045-a0aa-3393dca2c929,,,Ted Kotcheff,425e3d70-880f-4e75-aa98-5f71ba2c4027,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0467646,Q725520,tt0067541,Q7961003
28838,1971.0,Wake in Fright,4ce2b6b26303c,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Ted Kotcheff,425e3d70-880f-4e75-aa98-5f71ba2c4027,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0467646,Q725520,tt0067541,Q7961003
28839,1969.0,"Walden: Diaries, Notes and Sketches",4ce2b6d7d6597,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Jonas Mekas,7975f027-7e52-4be3-83dd-21f14402fad7,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0577263,Q699702,tt0196499,Q58815030
28843,1970.0,Walkabout,4ce2b6ba2864d,Australia,58c55449-9314-4f70-a731-4933ada7cdac,,,Nicolas Roeg,02692a9a-10df-4539-a015-928dd1e15d95,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0001676,Q51541,tt0067959,Q1342653
28847,2008.0,WALL-E,4ce2b8c558b63,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Andrew Stanton,acbc443e-1064-43d6-818e-8f68c2706287,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0004056,Q328723,tt0910970,Q104905
28848,1970.0,Wanda,4ce2b6ba31970,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Barbara Loden,6842ff5f-11fa-47bc-b6ee-6219295a1907,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0517056,Q442111,tt0067961,Q381528
28849,1979.0,The Wanderers,4ce2b6ba32951,Netherlands,2d68dc51-e6e7-428e-aca3-f2a3469280d6,,,Philip Kaufman,be759967-aa2e-4acd-a727-c74d66398d87,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0442241,Q176126,tt0080117,Q688743
28852,1979.0,The Wanderers,4ce2b6ba32951,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Philip Kaufman,be759967-aa2e-4acd-a727-c74d66398d87,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0442241,Q176126,tt0080117,Q688743
28855,1956.0,War and Peace,4ce2b6ba369f2,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,King Vidor,8cea95ee-0514-4534-b302-a19455738c25,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0896542,Q51133,tt0049934,Q643811
28860,1956.0,War and Peace,4ce2b6ba369f2,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,King Vidor,8cea95ee-0514-4534-b302-a19455738c25,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0896542,Q51133,tt0049934,Q643811
28865,1985.0,The War Game,4ce2b6ba38aa9,Great Britain,ec456141-205d-4045-a0aa-3393dca2c929,,,Peter Watkins,26e27a3a-d34c-4a46-9238-8fad354bf5cc,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0914386,Q1339491,tt0095979,Q3228241
28868,2005.0,Water,4ce2b84002117,Canada,3ad0f5ec-0c0d-496c-887d-3c711f42a067,,,Deepa Mehta,50d2815c-3a5c-416c-a03c-35848b6f909e,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0576548,Q299140,tt0240200,Q617395
28869,2005.0,Water,4ce2b84002117,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Deepa Mehta,50d2815c-3a5c-416c-a03c-35848b6f909e,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0576548,Q299140,tt0240200,Q617395
28870,1977.0,The Water Carrier has Died,4ce2b7659eab9,Egypt,5718b48e-6090-42b8-9e11-a2466878a995,,,Salah Abu Seif,0d22b7cd-f864-401a-82eb-d9c7c0a100e5,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
28871,1967.0,Wavelength,4ce2b6ba49e47,Canada,3ad0f5ec-0c0d-496c-887d-3c711f42a067,,,Michael Snow,413c2676-e999-43eb-91b8-2ebe9846c72c,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0811296,Q558332,tt0127354,Q2423867
28874,1987.0,The Way Things Go,4ce2b7a40e14b,Switzerland,66e5234f-387e-410e-ad3e-ee7b5d4d4a1b,,,Peter Fischli/David Weiss,80891386-1539-4b77-96ce-45d3b3d7a0b1,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
28875,2004.0,The Wayward Cloud,4ce2b8af32f27,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Tsai Ming-Liang,fbddd3bd-6daf-4f98-91b2-f4f62d77cdb6,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0158857,,tt0445760,Q702002
28876,2004.0,The Wayward Cloud,4ce2b8af32f27,Taiwan,3fde9572-df67-43da-a4aa-94646c4df17e,,,Tsai Ming-Liang,fbddd3bd-6daf-4f98-91b2-f4f62d77cdb6,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0158857,,tt0445760,Q702002
28877,1974.0,We all Loved Each Other So Much,4ce2b6fe2a06a,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Ettore Scola,90a5f727-7487-4c34-8977-e8dd6a3450bf,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0778633,Q53037,tt0075793,Q991511
28879,2011.0,We Need To Talk About Kevin,4f4b8b91a5380,Great Britain,ec456141-205d-4045-a0aa-3393dca2c929,,,Lynne Ramsay,73ad411c-84a2-4c33-bf89-197342a9e2db,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0708903,Q3269591,tt1242460,Q247470
28881,2011.0,We Need To Talk About Kevin,4f4b8b91a5380,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Lynne Ramsay,73ad411c-84a2-4c33-bf89-197342a9e2db,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0708903,Q3269591,tt1242460,Q247470
28883,1972.0,We Won't Grow Old Together,4ce2b6b1c2bff,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Maurice Pialat,0fa0f3d8-c7a6-4d94-a1d3-474924c8382d,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0681207,Q503898,tt0069027,Q3344989
28889,1972.0,We Won't Grow Old Together,4ce2b6b1c2bff,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Maurice Pialat,0fa0f3d8-c7a6-4d94-a1d3-474924c8382d,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0681207,Q503898,tt0069027,Q3344989
28895,1928.0,The Wedding March,4ce2b786ca7aa,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Erich von Stroheim,d9783f43-74aa-4da1-a08c-d577717a1716,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0002233,Q78508,tt0019558,Q1713338
28900,1976.0,The Wedding Suit,4ce2b82cdb446,Iran,8385c6b7-dbe0-43d2-8347-fb79264bcd0d,,,Abbas Kiarostami,f8dd4f27-ab92-4de2-991f-e6c7fe202cfc,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0452102,Q55210,tt0074782,Q2744045
28911,1967.0,Week End,4ce2b6ba5932a,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Jean-Luc Godard,41c14f8c-61f3-47be-a203-b84ed6214727,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0000419,Q53001,tt0062480,Q1812267
28934,1967.0,Week End,4ce2b6ba5932a,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Jean-Luc Godard,41c14f8c-61f3-47be-a203-b84ed6214727,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0000419,Q53001,tt0062480,Q1812267
28957,1964.0,"Welcome, or No Trespassing",4ce2b693b2c90,USSR,bbd7336f-7b34-4646-99b4-f7b201aba883,,,Elem Klimov,f4211535-1e7d-4cc5-917d-77bf6647fe7c,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0459552,Q516987,tt0058022,Q4163531
28959,1975.0,Welfare,4ce2b6ba63332,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Frederick Wiseman,ede566a9-c1d4-41a3-8f4d-78bbad7083a6,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0936464,Q1361201,tt0073887,Q30810731
28969,2008.0,Wendy and Lucy,4ce2b8cb5744c,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Kelly Reichardt,4fbedd43-7ad9-4e43-82b5-04d19eec5425,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0716980,Q436861,tt1152850,Q1811058
28971,2000.0,The Werckmeister Harmonies,4ce2b848e226c,Switzerland,66e5234f-387e-410e-ad3e-ee7b5d4d4a1b,,,Béla Tarr,e4bfe5be-e669-46ca-884f-62980a01e1c3,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0850601,Q312944,tt0249241,Q509169
28973,2000.0,The Werckmeister Harmonies,4ce2b848e226c,United Germany,862e77e0-c0fb-4eda-8e6b-92606bab1eab,,,Béla Tarr,e4bfe5be-e669-46ca-884f-62980a01e1c3,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0850601,Q312944,tt0249241,Q509169
28975,2000.0,The Werckmeister Harmonies,4ce2b848e226c,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Béla Tarr,e4bfe5be-e669-46ca-884f-62980a01e1c3,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0850601,Q312944,tt0249241,Q509169
28977,2000.0,The Werckmeister Harmonies,4ce2b848e226c,Hungary,42db1e48-f2e3-404e-b1b5-07117aed8f87,,,Béla Tarr,e4bfe5be-e669-46ca-884f-62980a01e1c3,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0850601,Q312944,tt0249241,Q509169
28979,2000.0,The Werckmeister Harmonies,4ce2b848e226c,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Béla Tarr,e4bfe5be-e669-46ca-884f-62980a01e1c3,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0850601,Q312944,tt0249241,Q509169
28981,1979.0,"West Indies, ou les nègres marrons de la liberté",4ce2b787b6482,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Med Hondo,67c79d38-ee19-4cca-9b29-97759f91aa1c,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0393124,Q180886,tt0080125,Q30740022
28982,1979.0,"West Indies, ou les nègres marrons de la liberté",4ce2b787b6482,Mauritania,ab7caa89-8970-4cd6-bd1a-9b6926243085,,,Med Hondo,67c79d38-ee19-4cca-9b29-97759f91aa1c,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0393124,Q180886,tt0080125,Q30740022
28983,2002.0,West of the Tracks,4ce2b894cfdd1,People's Republic of China,dcaa248e-3d7c-41f3-939b-b4ab39962e0a,,,Wang Bing,213a4e7d-37c7-4636-ac94-c34535246650,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
28984,1961.0,West Side Story,4ce2b6ba76c85,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Robert Wise/Jerome Robbins,77d6b75f-cda6-4543-a853-fee70abfc192,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
28985,1984.0,What Have I Done To Deserve This?,4ce2b75e25cac,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,,,Pedro Almodóvar,da2619be-b531-4da1-a200-d9d1a5c52a36,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0000264,Q55171,tt0088461,Q2060452
28991,1960.0,When a Woman Ascends the Stairs,4ce2b6b2314d3,Japan,e8bca697-96ee-4b74-86e5-59971a40451d,,,Naruse Mikio,de6b7bff-89e1-461f-929a-90ac51bc7ea7,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0621540,Q1371306,tt0054144,Q2714058
29000,1996.0,When We Were Kings,4ce2b7f0cbcc9,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Leon Gast,4f3faa80-344c-46a6-aa6a-ceb826d12a18,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0309382,Q1818885,tt0118147,Q1779974
29001,1968.0,Where Eagles Dare,4ce2b6ba99276,Great Britain,ec456141-205d-4045-a0aa-3393dca2c929,,,Brian G Hutton,58105d48-c27c-4636-97f3-90b2c678b17c,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0404606,Q912200,tt0065207,Q392806
29002,1968.0,Where Eagles Dare,4ce2b6ba99276,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Brian G Hutton,58105d48-c27c-4636-97f3-90b2c678b17c,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0404606,Q912200,tt0065207,Q392806
29003,1989.0,Where is My Friend's House?,4ce2b79e28ef5,Iran,8385c6b7-dbe0-43d2-8347-fb79264bcd0d,,,Abbas Kiarostami,f8dd4f27-ab92-4de2-991f-e6c7fe202cfc,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0452102,Q55210,tt0093342,Q2308266
29014,1963.0,The Whip and the Body,4ce2b6bd7d9a2,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Mario Bava,dcbecdc0-fd1b-4a33-ab42-472def297fb0,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0000878,Q55438,tt0057078,Q600762
29016,1963.0,The Whip and the Body,4ce2b6bd7d9a2,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Mario Bava,dcbecdc0-fd1b-4a33-ab42-472def297fb0,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0000878,Q55438,tt0057078,Q600762
29018,1950.0,Whirlpool,4ce2b6baa75f6,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Otto Preminger,8889904e-e307-4174-adbc-0e2995612158,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0695937,Q52997,tt0042039,Q3752169
29025,2004.0,Whisky,4ce2b8a6cb24f,Argentina,6d2d9c64-a820-4033-aa1a-52d6b69ad956,,,Pablo Stoll/Juan Pablo Rebella,40e6a60d-457d-4364-869d-ace6f724d2d6,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
29026,2004.0,Whisky,4ce2b8a6cb24f,United Germany,862e77e0-c0fb-4eda-8e6b-92606bab1eab,,,Pablo Stoll/Juan Pablo Rebella,40e6a60d-457d-4364-869d-ace6f724d2d6,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
29027,2004.0,Whisky,4ce2b8a6cb24f,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,,,Pablo Stoll/Juan Pablo Rebella,40e6a60d-457d-4364-869d-ace6f724d2d6,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
29028,2004.0,Whisky,4ce2b8a6cb24f,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Pablo Stoll/Juan Pablo Rebella,40e6a60d-457d-4364-869d-ace6f724d2d6,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
29029,2004.0,Whisky,4ce2b8a6cb24f,Uruguay,0b004ebf-d0f0-4419-bed9-af19eef2eb29,,,Pablo Stoll/Juan Pablo Rebella,40e6a60d-457d-4364-869d-ace6f724d2d6,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
29030,1993.0,Whispering Pages,4ce2b7d9d6408,United Germany,862e77e0-c0fb-4eda-8e6b-92606bab1eab,,,Aleksandr Sokurov,80fc70f4-ae5c-47ad-aa46-8dec19c16ca2,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0812546,Q55172,tt0108338,Q16706317
29038,1993.0,Whispering Pages,4ce2b7d9d6408,Russia (Republic),d64cd681-4a12-432a-88cf-915bda37c9fe,,,Aleksandr Sokurov,80fc70f4-ae5c-47ad-aa46-8dec19c16ca2,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0812546,Q55172,tt0108338,Q16706317
29046,1949.0,White Heat,4ce2b6bab2bda,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Raoul Walsh,4a7cbbef-2adf-449f-98e3-fcc0e425084d,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0909825,Q72756,tt0042041,Q607337
29054,1990.0,"White Hunter, Black Heart",4ce2b79a9ff45,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Clint Eastwood,6c2d7916-05a6-4fdf-9e85-bc3733f4930c,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0000142,Q43203,tt0100928,Q1423573
29063,2009.0,White Material,4ce2b8d817b4e,Cameroon,22b93bb1-90bd-4c5b-acdb-508a08963e0f,,,Claire Denis,32493fda-4343-4745-8097-72c95c8a3000,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0219136,Q238315,tt1135952,Q3007676
29069,2009.0,White Material,4ce2b8d817b4e,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Claire Denis,32493fda-4343-4745-8097-72c95c8a3000,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0219136,Q238315,tt1135952,Q3007676
29075,1957.0,White Nights,4ce2b74e4ef08,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Luchino Visconti,4be2d5e4-28d0-4755-b375-52942439f43a,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0899581,Q13888,tt0050782,Q1516405
29088,1957.0,White Nights,4ce2b74e4ef08,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Luchino Visconti,4be2d5e4-28d0-4755-b375-52942439f43a,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0899581,Q13888,tt0050782,Q1516405
29101,1986.0,White of the Eye,4ce2b7895941f,Great Britain,ec456141-205d-4045-a0aa-3393dca2c929,,,Donald Cammell,381d2aa6-bcbf-4069-86fe-c4c9aa27cd50,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0131910,Q975488,tt0094320,Q7995657
29102,2009.0,The White Ribbon,4ce2b8d4c824d,Austria,ef3a7845-ea2c-4ead-87d1-9ee1cb260162,,,Michael Haneke,91b8d6e8-2a54-4efe-bd64-0b3679513557,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0359734,Q84199,tt1149362,Q158023
29109,2009.0,The White Ribbon,4ce2b8d4c824d,United Germany,862e77e0-c0fb-4eda-8e6b-92606bab1eab,,,Michael Haneke,91b8d6e8-2a54-4efe-bd64-0b3679513557,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0359734,Q84199,tt1149362,Q158023
29116,2009.0,The White Ribbon,4ce2b8d4c824d,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Michael Haneke,91b8d6e8-2a54-4efe-bd64-0b3679513557,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,nm0359734,Q84199,tt1149362,Q158023
