YEAR,FILM,FILM_ID,COUNTRY,COUNTRY_ID,VOTER,VOTER_ID,DIRECTOR,DIRECTOR_ID,GENDER,GENDER_ID,ROLE,ROLE_ID
1989,Recordações da Casa Amarela,4ce2b7a065115,Portugal,8b69cc21-49ad-4606-ba3d-c25b0447a76f,,,João César Monteiro,39f779ff-e26e-4a2c-9aec-e1eaad34e983,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1967,The Red and the White,4ce2b6a83acc4,Hungary,e03c7fee-19ff-4573-b3d4-0b7cf4202328,,,Miklos Jancso,6b27bc5f-7c1f-4764-a1dc-a7f12566fd02,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1967,The Red and the White,4ce2b6a83acc4,USSR,b2d24513-33a9-4787-985d-89c8efdd070b,,,Miklos Jancso,6b27bc5f-7c1f-4764-a1dc-a7f12566fd02,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1956,The Red Balloon,4ce2b6a486a77,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Albert Lamorisse,25fee35e-faff-4362-8bbc-06001679504f,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1965,Red Beard,4ce2b6a5c02d5,Japan,f920998c-54b9-4447-8cd1-2e59a226cfaf,,,Akira Kurosawa,46998d1b-164b-4b06-9ffd-5726e99bf427,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1964,Red Desert,4ce2b6a8b1185,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Michelangelo Antonioni,416d931b-abe1-4511-80e7-7700d7fc8bd8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1964,Red Desert,4ce2b6a8b1185,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Michelangelo Antonioni,416d931b-abe1-4511-80e7-7700d7fc8bd8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1968,The Red Light Bandit,4ce2b6f18c7c8,Brazil,5a52a377-a12d-4f0d-834f-900924822b70,,,Rogério Sganzerla,ea29ee45-774c-4453-921b-1e5079c3d9a7,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1989,Red Lob,4ce2b79f890ac,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Nanni Moretti,655417ca-dd7e-4f41-8003-22d6bca91ec2,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1989,Red Lob,4ce2b79f890ac,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Nanni Moretti,655417ca-dd7e-4f41-8003-22d6bca91ec2,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1970,Red Peony Gambler: Oryu's Return,4ce2b8307c71e,Japan,f920998c-54b9-4447-8cd1-2e59a226cfaf,,,Tai Kat,03ba2b4b-f645-46ce-bf06-1f09e96ccbb5,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1947,Red River,4ce2b6b416034,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Howard Hawks/Arthur Rosson,1c9e365e-e947-46ad-ab56-ac9808144a3c,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1948,The Red Shoes,4ce2b6b416bde,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Michael Powell/Emeric Pressburger,848c1c46-e530-414c-9599-37b0ce28f821,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1987,Red Sorghum,4ce2b7966d471,People's Republic of China,ac0a876e-5da0-4f5c-90a7-e36b6f72d613,,,Zhang Yimou,5ab980b6-f9f3-43d4-acbf-e2eaf55d76d9,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1974,Red Viburnum,4ce2b73366ca1,USSR,b2d24513-33a9-4787-985d-89c8efdd070b,,,Vasili Shukshin,853581f0-8652-4f83-90a4-b719ef3bd37d,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1981,Reds,4ce2b760327ce,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Warren Beatty,b9a745eb-a8c3-45bd-beba-5581b0457231,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1971,"Région Centrale, La",4ce2b76077257,Canada,c1f043a5-3e3e-4c78-902b-a622a68ca2b0,,,Michael Snow,dee84680-bbaa-4d39-b2fe-8157d7516af3,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1939,"Règle du jeu, La",4ce2b6b41d658,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Jean Renoir,7fd8507e-bc27-43f3-a21b-6ce6762067dd,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2004,Regular Lovers,4ce2b8b3d620f,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Philippe Garrel,a7bf31bd-aa89-4a7f-acbe-33e017076fd5,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1979,The Reign of Naples,4ce2b6bebb217,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Werner Schroeter,604e6e45-f031-4191-8c62-00ce86453eb5,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1994,"Reine Margot, La",4ce2b7bd6fef6,United Germany,b8b1c511-f93f-4a43-b433-cd83b3705d8a,,,Patrice Chereau,5972ca35-a69a-46af-987e-d8a36325ecfa,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1994,"Reine Margot, La",4ce2b7bd6fef6,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Patrice Chereau,5972ca35-a69a-46af-987e-d8a36325ecfa,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1994,"Reine Margot, La",4ce2b7bd6fef6,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Patrice Chereau,5972ca35-a69a-46af-987e-d8a36325ecfa,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1981,Reisender Krieger,4ce2b76092180,Switzerland,8bc7391c-66ff-48b4-8dbe-b661dba596a1,,,Christian Schocher,b3774807-1429-4d8c-b118-0e076dbdaaf7,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1963,Renaissance,4ce2b69ab97a8,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Walerian Borowczyk,1889c297-2532-4ec2-b081-b6dbb99fac6a,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1959,"Rendez-vous du diable, Les",4ce2b6b42a428,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Haroun Tazieff,1f2670f2-a327-4322-b8da-caf5cfedebb7,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1983,Repo Man,4ce2b6e31fdf2,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Alex Cox,c66f59df-c661-4558-9ac1-8b37c9c9e159,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1986,Report,4ce2b760e743a,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Bruce Conner,51a0fc4f-2cf2-4234-81ce-1be4b4da9896,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1977,The Report,4ce2b760e7710,Iran,42157a46-0778-463d-b409-1914c26d0a50,,,Abbas Kiarostami,92239746-e6dd-48c0-810b-cff7bb43df53,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1965,Repulsion,4ce2b6b42e4b1,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Roman Polanski,efca8e13-877d-4a2a-b761-61706db17d52,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2000,Requiem for a Dream,4ce2b848065bc,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Darren Aronofsky,95532fc1-162c-4945-96e4-d1897d31bfd0,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1991,Reservoir Dogs,4ce2b7ae5cbf0,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Quentin Tarantino,ad9fa45d-8131-4d1e-93a2-feba508f78d5,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2003,The Return,4ce2b89b8e9ee,Russia (Republic),739aa872-a7ab-462b-99be-10ead0626bd6,,,Andrei Zvyagintsev,2f9f9cce-1897-4e28-88b9-12c30fd657a9,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1994,Revolver,4ce2b7de57a09,Sweden,aaa6f4d7-e773-407e-9320-4ccf74fd1496,,,"Jonas Odell, Stig Bergkvist, Marti Ekstrand, Lars Olsson",20498920-a298-410e-b8e7-e37604e0d233,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1931,Rich and Strange,4ce2b6b449a5e,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Alfred Hitchcock,c3db49fe-5d08-491d-ad54-2cf2017d3194,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1963,"Ricotta, La",4ce2b6b4877ad,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Pier Paolo Pasolini,6983fe18-c87e-41d9-8266-956a9601aab8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1963,"Ricotta, La",4ce2b6b4877ad,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Pier Paolo Pasolini,6983fe18-c87e-41d9-8266-956a9601aab8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1959,Ride Lonesome,4ce2b6b44f002,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Budd Boetticher,97173ed6-6eca-49ec-b6e1-23aa5625180f,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1991,Riff Raff,4ce2b7a720c9f,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Ken Loach,6e7347d6-f8cb-46a5-8f5d-4b882b54521b,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1965,Rififi,4ce2b6a94e509,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Jules Dassin,866dfb1d-639f-4679-9762-4023c34eada1,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1983,The Right Stuff,4ce2b762caebb,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Philip Kaufman,d6b327e4-4b21-47b4-87ce-1a5cc42f9038,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1989,Rikyu,4ce2b79ebd952,Japan,f920998c-54b9-4447-8cd1-2e59a226cfaf,,,Teshigahara Hiroshi,9d1e541c-fe7a-43a3-9783-7df881fbcc44,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1997,Ringu,4ce2b831d23ae,Japan,f920998c-54b9-4447-8cd1-2e59a226cfaf,,,Hideo Nakata,8ee4e462-8bf4-48a8-8390-31b110c2e620,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1916,The Rink,4ce2b6bbc1269,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Charles Chaplin,c3271854-f7f2-4235-9e3e-f0e3f2f32c3b,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1955,Rio 40 Graus,4ce2b762ebc2e,Brazil,5a52a377-a12d-4f0d-834f-900924822b70,,,Nelson Pereira dos Santos,7b302593-b41d-4342-8ea4-c28659ddc179,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1958,Rio Bravo,4ce2b6b461386,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Howard Hawks,bc708dde-492c-40fb-9c17-6450d9c81022,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1950,Rio Grande,4ce2b6b4624f5,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,John Ford,b3b61630-3c8c-4ee6-ae45-56e09c7da380,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2011,Rise of the Planet of the Apes,4f4b94a3c7afc,Australia,9b89a39d-33d1-4d3f-87c8-cd672a856a51,,,Rupert Wyatt,ac8a42a3-4cc8-451c-8fbb-b0cd2dc356a0,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2011,Rise of the Planet of the Apes,4f4b94a3c7afc,Canada,c1f043a5-3e3e-4c78-902b-a622a68ca2b0,,,Rupert Wyatt,ac8a42a3-4cc8-451c-8fbb-b0cd2dc356a0,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2011,Rise of the Planet of the Apes,4f4b94a3c7afc,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Rupert Wyatt,ac8a42a3-4cc8-451c-8fbb-b0cd2dc356a0,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2011,Rise of the Planet of the Apes,4f4b94a3c7afc,Hungary,e03c7fee-19ff-4573-b3d4-0b7cf4202328,,,Rupert Wyatt,ac8a42a3-4cc8-451c-8fbb-b0cd2dc356a0,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2011,Rise of the Planet of the Apes,4f4b94a3c7afc,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Rupert Wyatt,ac8a42a3-4cc8-451c-8fbb-b0cd2dc356a0,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1966,The Rise to Power of Louis XIV,4ce2b75c2a5c0,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Roberto Rossellini,16f1a220-19ab-48a9-9ad4-84437a8b376e,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1946,Ritual in Transfigured Time,4ce2b76321ea4,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Maya Deren,b6c94386-4fb5-4357-a6ec-e72c220dbfc5,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1973,A River Called Titas,4ce2b779c0cce,India,8f915019-8771-46d2-919f-e5a1e59c4ba8,,,Ritwik Ghatak,aa09eff3-f02f-4e73-a6a7-5f4bdb299260,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1951,The River,4ce2b6b46ab2d,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Jean Renoir,7fd8507e-bc27-43f3-a21b-6ce6762067dd,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1997,The River,4ce2b7f21b141,Taiwan,b4cfb48e-478b-4689-aa01-97775ca3fdcb,,,Tsai Ming Liang,2af2c435-7779-4535-80a3-560b29c9df48,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2010,Road to Nowhere,4ce2b8e039a96,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Monte Hellman,f1c03618-8ed8-4ce2-a1b7-25fb02a41e93,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2006,The Road,4ce2b8bc050f0,People's Republic of China,ac0a876e-5da0-4f5c-90a7-e36b6f72d613,,,Sun Yu,d4bc56d6-301d-4e5f-ba51-4cece1fe2c8d,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1936,The Robber Symphony,4ce2b6b479c9d,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Friedrich Feher,2365c9eb-f535-46f3-922c-c890bc9b09f8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1936,The Robber Symphony,4ce2b6b479c9d,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Friedrich Feher,2365c9eb-f535-46f3-922c-c890bc9b09f8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1987,Robocop,4ce2b79ec63d7,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Paul Verhoeven,86f22201-fb2c-4ced-a66f-7baa720786a8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1960,Rocco and his Brothers,4ce2b6b47f860,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Luchino Visconti,1b833e31-21d7-4d42-96de-0dcce7ee441e,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1960,Rocco and his Brothers,4ce2b6b47f860,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Luchino Visconti,1b833e31-21d7-4d42-96de-0dcce7ee441e,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1976,Rocky,4ce2b6b48300b,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,John G Avildsen,5ec371f0-53c7-40c1-9cbd-00002b0e4b76,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1975,Rocky Horror Picture Show,4ce2b6b483615,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Jim Sharman,741603b9-5b29-41c7-bfd5-3975cce30186,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1982,Rocky III,4ce2b6c22bfc8,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Sylvester Stallone,ee2a2685-238c-4d56-a575-22a1fc27a413,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1968,Roh-Film,4ce2b76401b24,,,,,Birgit and Willhelm Hein,69bb19b9-7570-4a26-af4c-e5173cfb9cef,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1997,Rolling Thunder,4ce2b6b48e797,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,John Flynn,38b44515-139f-448d-96e0-907f122eab81,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1972,Roma,4ce2b6b48f35d,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Federico Fellini,37c08aa4-0e2b-4d0c-8a4a-8417bd5fc133,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1972,Roma,4ce2b6b48f35d,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Federico Fellini,37c08aa4-0e2b-4d0c-8a4a-8417bd5fc133,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1953,Roman Holiday,4ce2b792d838f,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,William Wyler,7686caa0-72d2-493e-b584-eb68e91cf098,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1999,Romance,4ce2b815a242c,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Catherine Breillat,8e463bb3-5ba3-4388-bba1-a5bc55f16d51,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1945,Rome Open City,4ce2b6b48f642,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Roberto Rossellini,16f1a220-19ab-48a9-9ad4-84437a8b376e,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2006,Rome Rather Than You,4ce2b8c0ad06d,United Germany,b8b1c511-f93f-4a43-b433-cd83b3705d8a,,,Tariq Teguia,eed6bc3b-4200-47a1-9c0d-abbc21369872,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2006,Rome Rather Than You,4ce2b8c0ad06d,Algeria,4914bab3-d3c1-4e47-bc16-efe6f2dc36a6,,,Tariq Teguia,eed6bc3b-4200-47a1-9c0d-abbc21369872,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2006,Rome Rather Than You,4ce2b8c0ad06d,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Tariq Teguia,eed6bc3b-4200-47a1-9c0d-abbc21369872,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1950,"Ronde, La",4ce2b6b49bc1d,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Max Ophüls,5b808273-b9b6-4765-bb03-dd564a74469a,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1958,Room At The Top,4ce2b6b49f39e,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Jack Clayton,d795c652-c74f-420b-bdbd-356ebe21ce17,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1985,A Room with a View,4ce2b6e51e9af,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,James Ivory,b273e9d8-2ef5-4348-a6c3-200d6fbfdf71,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1948,Rope,4ce2b6b4a10e2,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Alfred Hitchcock,c3db49fe-5d08-491d-ad54-2cf2017d3194,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1936,Rose Hobart,4ce2b763d5f03,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Joseph Cornell,32a0e549-b186-47d5-937e-fb19281cde34,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1986,The Rose King,4ce2b763da3c5,Portugal,8b69cc21-49ad-4606-ba3d-c25b0447a76f,,,Werner Schroeter,604e6e45-f031-4191-8c62-00ce86453eb5,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1968,Rosemary's Baby,4ce2b6b4a78c6,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Roman Polanski,efca8e13-877d-4a2a-b761-61706db17d52,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1999,Rosetta,4ce2b82b6b26b,Belgium,6de11400-fce7-4f4b-94c9-a97874499b0c,,,Jean-Pierre Dardenne/Luc Dardenne,0e4b5c05-5ecf-46d3-828e-36588b25e133,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1999,Rosetta,4ce2b82b6b26b,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Jean-Pierre Dardenne/Luc Dardenne,0e4b5c05-5ecf-46d3-828e-36588b25e133,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1920,"Roue, La",4ce2b76406bf3,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Abel Gance,43c36b41-c399-441b-9ac7-473fc5d1137a,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1966,The Round-Up,4ce2b776255f6,Hungary,e03c7fee-19ff-4573-b3d4-0b7cf4202328,,,Miklos Jancso,6b27bc5f-7c1f-4764-a1dc-a7f12566fd02,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1888,Roundhay Garden Scene,4ce2b8c244883,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Louis Aimé Augustin Le Prince,db583e97-6e2e-4564-a830-80fe5f62f0cf,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
